dblp_key	custom_key	venue	year	author_label	base_key	original_bib_key
journals/jacm/GinsburgU66a	JACM:GinUll66b	jacm	1966	GinUll	JACM:GinUll66	DBLP:journals/jacm/GinsburgU66a
journals/jacm/GinsburgZ82	JACM:GinZai82	jacm	1982	GinZai	JACM:GinZai82	DBLP:journals/jacm/GinsburgZ82
journals/jacm/Ginsburg58	JACM:Ginsburg58	jacm	1958	Ginsburg	JACM:Ginsburg58	DBLP:journals/jacm/Ginsburg58
journals/jacm/Ginsburg59	JACM:Ginsburg59	jacm	1959	Ginsburg	JACM:Ginsburg59	DBLP:journals/jacm/Ginsburg59
journals/jacm/Ginsburg60	JACM:Ginsburg60	jacm	1960	Ginsburg	JACM:Ginsburg60	DBLP:journals/jacm/Ginsburg60
journals/jacm/Ginsburg61	JACM:Ginsburg61a	jacm	1961	Ginsburg	JACM:Ginsburg61	DBLP:journals/jacm/Ginsburg61
journals/jacm/Ginsburg61a	JACM:Ginsburg61b	jacm	1961	Ginsburg	JACM:Ginsburg61	DBLP:journals/jacm/Ginsburg61a
journals/jacm/Ginzburg67	JACM:Ginzburg67	jacm	1967	Ginzburg	JACM:Ginzburg67	DBLP:journals/jacm/Ginzburg67
journals/jacm/Givens57	JACM:Givens57	jacm	1957	Givens	JACM:Givens57	DBLP:journals/jacm/Givens57
journals/jacm/X58	JACM:Givens58	jacm	1958	Givens	JACM:Givens58	DBLP:journals/jacm/X58
journals/jacm/GlassC65	JACM:GlaCoo65	jacm	1965	GlaCoo	JACM:GlaCoo65	DBLP:journals/jacm/GlassC65
journals/jacm/GlassN94	JACM:GlaNi94	jacm	1994	GlaNi	JACM:GlaNi94	DBLP:journals/jacm/GlassN94
journals/jacm/GlabbeekW96	JACM:GlaWei96	jacm	1996	GlaWei	JACM:GlaWei96	DBLP:journals/jacm/GlabbeekW96
journals/jacm/Glantz56	JACM:Glantz56	jacm	1956	Glantz	JACM:Glantz56	DBLP:journals/jacm/Glantz56
journals/jacm/Glantz57	JACM:Glantz57	jacm	1957	Glantz	JACM:Glantz57	DBLP:journals/jacm/Glantz57
journals/jacm/Glasserman91	JACM:Glasserman91	jacm	1991	Glasserman	JACM:Glasserman91	DBLP:journals/jacm/Glasserman91
journals/jacm/Glauz65	JACM:Glauz65	jacm	1965	Glauz	JACM:Glauz65	DBLP:journals/jacm/Glauz65
journals/jacm/Glicksman65	JACM:Glicksman65	jacm	1965	Glicksman	JACM:Glicksman65	DBLP:journals/jacm/Glicksman65
journals/jacm/Gluss63	JACM:Gluss63	jacm	1963	Gluss	JACM:Gluss63	DBLP:journals/jacm/Gluss63
journals/jacm/GnesiMM81	JACM:GneMonMar81	jacm	1981	GneMonMar	JACM:GneMonMar81	DBLP:journals/jacm/GnesiMM81
journals/jacm/GoaocW23	JACM:GoaWel23	jacm	2023	GoaWel	JACM:GoaWel23	DBLP:journals/jacm/GoaocW23
journals/jacm/GodoyG13	JACM:GodGim13	jacm	2013	GodGim	JACM:GodGim13	DBLP:journals/jacm/GodoyG13
journals/jacm/GoelML15	JACM:GoeMirLem15	jacm	2015	GoeMirLem	JACM:GoeMirLem15	DBLP:journals/jacm/GoelML15
journals/jacm/GoemansR20	JACM:GoeRot20	jacm	2020	GoeRot	JACM:GoeRot20	DBLP:journals/jacm/GoemansR20
journals/jacm/GoemansW95	JACM:GoeWil95	jacm	1995	GoeWil	JACM:GoeWil95	DBLP:journals/jacm/GoemansW95
journals/jacm/Goetz61	JACM:Goetz61	jacm	1961	Goetz	JACM:Goetz61	DBLP:journals/jacm/Goetz61
journals/jacm/Goffman71	JACM:Goffman71	jacm	1971	Goffman	JACM:Goffman71	DBLP:journals/jacm/Goffman71
journals/jacm/GoguenB92	JACM:GogBur92	jacm	1992	GogBur	JACM:GogBur92	DBLP:journals/jacm/GoguenB92
journals/jacm/GolombB65	JACM:GolBau65	jacm	1965	GolBau	JACM:GolBau65	DBLP:journals/jacm/GolombB65
journals/jacm/GoldreichGM86	JACM:GolGolMic86	jacm	1986	GolGolMic	JACM:GolGolMic86	DBLP:journals/jacm/GoldreichGM86
journals/jacm/GoldreichGR98	JACM:GolGolRon98	jacm	1998	GolGolRon	JACM:GolGolRon98	DBLP:journals/jacm/GoldreichGR98
journals/jacm/GoldstineH59	JACM:GolHor59	jacm	1959	GolHor	JACM:GolHor59	DBLP:journals/jacm/GoldstineH59
journals/jacm/GoldbergJ12	JACM:GolJer12	jacm	2012	GolJer	JACM:GolJer12	DBLP:journals/jacm/GoldbergJ12
journals/jacm/GoldreichJS12	JACM:GolJubSud12	jacm	2012	GolJubSud	JACM:GolJubSud12	DBLP:journals/jacm/GoldreichJS12
journals/jacm/GoldwasserKR15	JACM:GolKalRot15	jacm	2015	GolKalRot	JACM:GolKalRot15	DBLP:journals/jacm/GoldwasserKR15
journals/jacm/GoldwasserK99	JACM:GolKil99	jacm	1999	GolKil	JACM:GolKil99	DBLP:journals/jacm/GoldwasserK99
journals/jacm/GoldsteinLH57	JACM:GolLevHer57	jacm	1957	GolLevHer	JACM:GolLevHer57	DBLP:journals/jacm/GoldsteinLH57
journals/jacm/GoldreichMW91	JACM:GolMicWig91	jacm	1991	GolMicWig	JACM:GolMicWig91	DBLP:journals/jacm/GoldreichMW91
journals/jacm/GoldstineMN59	JACM:GolMurNeu59	jacm	1959	GolMurNeu	JACM:GolMurNeu59	DBLP:journals/jacm/GoldstineMN59
journals/jacm/GoldreichO96	JACM:GolOst96	jacm	1996	GolOst	JACM:GolOst96	DBLP:journals/jacm/GoldreichO96
journals/jacm/GoldbergR98	JACM:GolRao98	jacm	1998	GolRao	JACM:GolRao98	DBLP:journals/jacm/GoldbergR98
journals/jacm/GoldsteinR73	JACM:GolRic73	jacm	1973	GolRic	JACM:GolRic73	DBLP:journals/jacm/GoldsteinR73
journals/jacm/GoldreichR17	JACM:GolRon17	jacm	2017	GolRon	JACM:GolRon17	DBLP:journals/jacm/GoldreichR17
journals/jacm/GolumbicS93	JACM:GolSha93	jacm	1993	GolSha	JACM:GolSha93	DBLP:journals/jacm/GolumbicS93
journals/jacm/GoldreichS06	JACM:GolSud06	jacm	2006	GolSud	JACM:GolSud06	DBLP:journals/jacm/GoldreichS06
journals/jacm/GoldbergT88	JACM:GolTar88	jacm	1988	GolTar	JACM:GolTar88	DBLP:journals/jacm/GoldbergT88
journals/jacm/GoldbergT89	JACM:GolTar89	jacm	1989	GolTar	JACM:GolTar89	DBLP:journals/jacm/GoldbergT89
journals/jacm/Goldschlager82	JACM:Goldschlager82	jacm	1982	Goldschlager	JACM:Goldschlager82	DBLP:journals/jacm/Goldschlager82
journals/jacm/Goldstine60	JACM:Goldstine60	jacm	1960	Goldstine	JACM:Goldstine60	DBLP:journals/jacm/Goldstine60
journals/jacm/GonzalezJ80	JACM:GonJoh80	jacm	1980	GonJoh	JACM:GonJoh80	DBLP:journals/jacm/GonzalezJ80
journals/jacm/GonnetL88	JACM:GonLar88	jacm	1988	GonLar	JACM:GonLar88	DBLP:journals/jacm/GonnetL88
journals/jacm/GonzalezL88	JACM:GonLee88	jacm	1988	GonLee	JACM:GonLee88	DBLP:journals/jacm/GonzalezL88
journals/jacm/GonzalezS76	JACM:GonSah76	jacm	1976	GonSah	JACM:GonSah76	DBLP:journals/jacm/GonzalezS76
journals/jacm/GonzalezS78	JACM:GonSah78	jacm	1978	GonSah	JACM:GonSah78	DBLP:journals/jacm/GonzalezS78
journals/jacm/GonczarowskiW21	JACM:GonWei21	jacm	2021	GonWei	JACM:GonWei21	DBLP:journals/jacm/GonczarowskiW21
journals/jacm/Gonnet81	JACM:Gonnet81	jacm	1981	Gonnet	JACM:Gonnet81	DBLP:journals/jacm/Gonnet81
journals/jacm/GoodmanHS75	JACM:GooHedSla75	jacm	1975	GooHedSla	JACM:GooHedSla75	DBLP:journals/jacm/GoodmanHS75
journals/jacm/GoosHS13	JACM:GooHirSuo13	jacm	2013	GooHirSuo	JACM:GooHirSuo13	DBLP:journals/jacm/GoosHS13
journals/jacm/GoodmanK58	JACM:GooKat58	jacm	1958	GooKat	JACM:GooKat58	DBLP:journals/jacm/GoodmanK58
journals/jacm/GoodrichK96	JACM:GooKos96	jacm	1996	GooKos	JACM:GooKos96	DBLP:journals/jacm/GoodrichK96
journals/jacm/GoodL70	JACM:GooLon70	jacm	1970	GooLon	JACM:GooLon70	DBLP:journals/jacm/GoodL70
journals/jacm/GoodmanS83	JACM:GooShm83	jacm	1983	GooShm	JACM:GooShm83	DBLP:journals/jacm/GoodmanS83
journals/jacm/Goodrich11	JACM:Goodrich11	jacm	2011	Goodrich	JACM:Goodrich11	DBLP:journals/jacm/Goodrich11
journals/jacm/GordonF60	JACM:GorFla60	jacm	1960	GorFla	JACM:GorFla60	DBLP:journals/jacm/GordonF60
journals/jacm/GromanKR55	JACM:GorKelRed55	jacm	1955	GorKelRed	JACM:GorKelRed55	DBLP:journals/jacm/GromanKR55
journals/jacm/GorenM20	JACM:GorMos20	jacm	2020	GorMos	JACM:GorMos20	DBLP:journals/jacm/GorenM20
journals/jacm/GordonR74	JACM:GorRie74	jacm	1974	GorRie	JACM:GorRie74	DBLP:journals/jacm/GordonR74
journals/jacm/GorbunovVW15	JACM:GorVaiWee15	jacm	2015	GorVaiWee	JACM:GorVaiWee15	DBLP:journals/jacm/GorbunovVW15
journals/jacm/Gordon56	JACM:Gordon56	jacm	1956	Gordon	JACM:Gordon56	DBLP:journals/jacm/Gordon56
journals/jacm/Gorn57	JACM:Gorn57	jacm	1957	Gorn	JACM:Gorn57	DBLP:journals/jacm/Gorn57
journals/jacm/Gorn63	JACM:Gorn63	jacm	1963	Gorn	JACM:Gorn63	DBLP:journals/jacm/Gorn63
journals/jacm/GottlobG13	JACM:GotGre13	jacm	2013	GotGre	JACM:GotGre13	DBLP:journals/jacm/GottlobG13
journals/jacm/GottlobK04	JACM:GotKoc04	jacm	2004	GotKoc	JACM:GotKoc04	DBLP:journals/jacm/GottlobK04
journals/jacm/GottlobKS06	JACM:GotKocSch06	jacm	2006	GotKocSch	JACM:GotKocSch06	DBLP:journals/jacm/GottlobKS06
journals/jacm/GottlobKS04	JACM:GotKolSch04	jacm	2004	GotKolSch	JACM:GotKolSch04	DBLP:journals/jacm/GottlobKS04
journals/jacm/GottliebK84	JACM:GotKru84	jacm	1984	GotKru	JACM:GotKru84	DBLP:journals/jacm/GottliebK84
journals/jacm/GotliebK68	JACM:GotKum68	jacm	1968	GotKum	JACM:GotKum68	DBLP:journals/jacm/GotliebK68
journals/jacm/GottlobL85	JACM:GotLei85	jacm	1985	GotLei	JACM:GotLei85	DBLP:journals/jacm/GottlobL85
journals/jacm/GottlobLS01	JACM:GotLeoSca01	jacm	2001	GotLeoSca	JACM:GotLeoSca01	DBLP:journals/jacm/GottlobLS01
journals/jacm/GotliebM73	JACM:GotMac73	jacm	1973	GotMac	JACM:GotMac73	DBLP:journals/jacm/GotliebM73
journals/jacm/GotliebM75	JACM:GotMac75	jacm	1975	GotMac	JACM:GotMac75	DBLP:journals/jacm/GotliebM75
journals/jacm/GottlobMS09	JACM:GotMikSch09	jacm	2009	GotMikSch	JACM:GotMikSch09	DBLP:journals/jacm/GottlobMS09
journals/jacm/GottlobN08	JACM:GotNas08	jacm	2008	GotNas	JACM:GotNas08	DBLP:journals/jacm/GottlobN08
journals/jacm/GottlobS10	JACM:GotSen10	jacm	2010	GotSen	JACM:GotSen10	DBLP:journals/jacm/GottlobS10
journals/jacm/Gotlieb03	JACM:Gotlieb03	jacm	2003	Gotlieb	JACM:Gotlieb03	DBLP:journals/jacm/Gotlieb03
journals/jacm/Gotlieb54	JACM:Gotlieb54	jacm	1954	Gotlieb	JACM:Gotlieb54	DBLP:journals/jacm/Gotlieb54
journals/jacm/Gottlob95	JACM:Gottlob95a	jacm	1995	Gottlob	JACM:Gottlob95	DBLP:journals/jacm/Gottlob95
journals/jacm/Gottlob95a	JACM:Gottlob95b	jacm	1995	Gottlob	JACM:Gottlob95	DBLP:journals/jacm/Gottlob95a
journals/jacm/GoubaultLarrecqJT23	JACM:GouJiaThe23	jacm	2023	GouJiaThe	JACM:GouJiaThe23	DBLP:journals/jacm/GoubaultLarrecqJT23
journals/jacm/GoyalOS13	JACM:GoyOlvShe13	jacm	2013	GoyOlvShe	JACM:GoyOlvShe13	DBLP:journals/jacm/GoyalOS13
journals/jacm/GrayH72	JACM:GraHar72	jacm	1972	GraHar	JACM:GraHar72	DBLP:journals/jacm/GrayH72
journals/jacm/GrayH73	JACM:GraHar73	jacm	1973	GraHar	JACM:GraHar73	DBLP:journals/jacm/GrayH73
journals/jacm/GrantJ82	JACM:GraJac82	jacm	1982	GraJac	JACM:GraJac82	DBLP:journals/jacm/GrantJ82
journals/jacm/GrahamMV86	JACM:GraMenVar86	jacm	1986	GraMenVar	JACM:GraMenVar86	DBLP:journals/jacm/GrahamMV86
journals/jacm/GraggS64	JACM:GraSte64	jacm	1964	GraSte	JACM:GraSte64	DBLP:journals/jacm/GraggS64
journals/jacm/GrahamW90	JACM:GraWan90	jacm	1990	GraWan	JACM:GraWan90	DBLP:journals/jacm/GrahamW90
journals/jacm/GrahamW76	JACM:GraWeg76	jacm	1976	GraWeg	JACM:GraWeg76	DBLP:journals/jacm/GrahamW76
journals/jacm/GrahamYY80	JACM:GraYaoYao80	jacm	1980	GraYaoYao	JACM:GraYaoYao80	DBLP:journals/jacm/GrahamYY80
journals/jacm/Graham77	JACM:Graham77	jacm	1977	Graham	JACM:Graham77	DBLP:journals/jacm/Graham77
journals/jacm/Graney55	JACM:Graney55	jacm	1955	Graney	JACM:Graney55	DBLP:journals/jacm/Graney55
journals/jacm/Grau62	JACM:Grau62	jacm	1962	Grau	JACM:Grau62	DBLP:journals/jacm/Grau62
journals/jacm/Grau63	JACM:Grau63	jacm	1963	Grau	JACM:Grau63	DBLP:journals/jacm/Grau63
journals/jacm/Gray03	JACM:Gray03	jacm	2003	Gray	JACM:Gray03	DBLP:journals/jacm/Gray03
journals/jacm/GreenbergFL87	JACM:GreFlaLad87	jacm	1987	GreFlaLad	JACM:GreFlaLad87	DBLP:journals/jacm/GreenbergFL87
journals/jacm/GreibachF80	JACM:GreFri80	jacm	1980	GreFri	JACM:GreFri80	DBLP:journals/jacm/GreibachF80
journals/jacm/GreeneG84	JACM:GreGam84	jacm	1984	GreGam	JACM:GreGam84	DBLP:journals/jacm/GreeneG84
journals/jacm/GreenwaldK59	JACM:GreKan59	jacm	1959	GreKan	JACM:GreKan59	DBLP:journals/jacm/GreenwaldK59
journals/jacm/GreenbergM92	JACM:GreMad92	jacm	1992	GreMad	JACM:GreMad92	DBLP:journals/jacm/GreenbergM92
journals/jacm/GreenwaldM56	JACM:GreMar56	jacm	1956	GreMar	JACM:GreMar56	DBLP:journals/jacm/GreenwaldM56
journals/jacm/GreenbergW85	JACM:GreWin85	jacm	1985	GreWin	JACM:GreWin85	DBLP:journals/jacm/GreenbergW85
journals/jacm/Green73	JACM:Green73	jacm	1973	Green	JACM:Green73	DBLP:journals/jacm/Green73
journals/jacm/Greenberger61	JACM:Greenberger61	jacm	1961	Greenberger	JACM:Greenberger61	DBLP:journals/jacm/Greenberger61
journals/jacm/Greibach65	JACM:Greibach65	jacm	1965	Greibach	JACM:Greibach65	DBLP:journals/jacm/Greibach65
journals/jacm/Greibach66	JACM:Greibach66	jacm	1966	Greibach	JACM:Greibach66	DBLP:journals/jacm/Greibach66
journals/jacm/Greibach69	JACM:Greibach69	jacm	1969	Greibach	JACM:Greibach69	DBLP:journals/jacm/Greibach69
journals/jacm/GrigoriadisK88	JACM:GriKal88	jacm	1988	GriKal	JACM:GriKal88	DBLP:journals/jacm/GrigoriadisK88
journals/jacm/Griffith73	JACM:Griffith73	jacm	1973	Griffith	JACM:Griffith73	DBLP:journals/jacm/Griffith73
journals/jacm/Griffiths68	JACM:Griffiths68	jacm	1968	Griffiths	JACM:Griffiths68	DBLP:journals/jacm/Griffiths68
journals/jacm/Grimson86	JACM:Grimson86	jacm	1986	Grimson	JACM:Grimson86	DBLP:journals/jacm/Grimson86
journals/jacm/GronlundP18	JACM:GrnPet18	jacm	2018	GrnPet	JACM:GrnPet18	DBLP:journals/jacm/GronlundP18
journals/jacm/GroheHS09	JACM:GroHerSch09	jacm	2009	GroHerSch	JACM:GroHerSch09	DBLP:journals/jacm/GroheHS09
journals/jacm/GroheKS17	JACM:GroKreSie17	jacm	2017	GroKreSie	JACM:GroKreSie17	DBLP:journals/jacm/GroheKS17
journals/jacm/GroheL22	JACM:GroLin22	jacm	2022	GroLin	JACM:GroLin22	DBLP:journals/jacm/GroheL22
journals/jacm/GrothOS12	JACM:GroOstSah12	jacm	2012	GroOstSah	JACM:GroOstSah12	DBLP:journals/jacm/GrothOS12
journals/jacm/GrochowP18	JACM:GroPit18	jacm	2018	GroPit	JACM:GroPit18	DBLP:journals/jacm/GrochowP18
journals/jacm/GrossR79	JACM:GroRos79	jacm	1979	GroRos	JACM:GroRos79	DBLP:journals/jacm/GrossR79
journals/jacm/GrossmanS73	JACM:GroSil73	jacm	1973	GroSil	JACM:GroSil73	DBLP:journals/jacm/GrossmanS73
journals/jacm/Grohe07	JACM:Grohe07	jacm	2007	Grohe	JACM:Grohe07	DBLP:journals/jacm/Grohe07
journals/jacm/Grohe12	JACM:Grohe12	jacm	2012	Grohe	JACM:Grohe12	DBLP:journals/jacm/Grohe12
journals/jacm/Gruttke70	JACM:Gruttke70	jacm	1970	Gruttke	JACM:Gruttke70	DBLP:journals/jacm/Gruttke70
journals/jacm/Grzymala-Busse69	JACM:GrzymalaBusse69a	jacm	1969	GrzymalaBusse	JACM:GrzymalaBusse69	DBLP:journals/jacm/Grzymala-Busse69
journals/jacm/Grzymala-Busse69a	JACM:GrzymalaBusse69b	jacm	1969	GrzymalaBusse	JACM:GrzymalaBusse69	DBLP:journals/jacm/Grzymala-Busse69a
journals/jacm/Grzymala-Busse69b	JACM:GrzymalaBusse69c	jacm	1969	GrzymalaBusse	JACM:GrzymalaBusse69	DBLP:journals/jacm/Grzymala-Busse69b
journals/jacm/Grzymala-Busse70	JACM:GrzymalaBusse70	jacm	1970	GrzymalaBusse	JACM:GrzymalaBusse70	DBLP:journals/jacm/Grzymala-Busse70
journals/jacm/GuhaMS10	JACM:GuhMunShi10	jacm	2010	GuhMunShi	JACM:GuhMunShi10	DBLP:journals/jacm/GuhaMS10
journals/jacm/Guibas78	JACM:Guibas78	jacm	1978	Guibas	JACM:Guibas78	DBLP:journals/jacm/Guibas78
journals/jacm/GuoJL19	JACM:GuoJerLiu19	jacm	2019	GuoJerLiu	JACM:GuoJerLiu19	DBLP:journals/jacm/GuoJL19
journals/jacm/Gupta79	JACM:Gupta79	jacm	1979	Gupta	JACM:Gupta79	DBLP:journals/jacm/Gupta79
journals/jacm/GurariI79	JACM:GurIba79	jacm	1979	GurIba	JACM:GurIba79	DBLP:journals/jacm/GurariI79
journals/jacm/GurariI81	JACM:GurIba81	jacm	1981	GurIba	JACM:GurIba81	DBLP:journals/jacm/GurariI81
journals/jacm/GurariI82	JACM:GurIba82	jacm	1982	GurIba	JACM:GurIba82	DBLP:journals/jacm/GurariI82
journals/jacm/GurkM61	JACM:GurMin61	jacm	1961	GurMin	JACM:GurMin61	DBLP:journals/jacm/GurkM61
journals/jacm/GurkM70	JACM:GurMin70	jacm	1970	GurMin	JACM:GurMin70	DBLP:journals/jacm/GurkM70
journals/jacm/GurevichS90	JACM:GurShe90	jacm	1990	GurShe	JACM:GurShe90	DBLP:journals/jacm/GurevichS90
journals/jacm/GuruswamiS16	JACM:GurSmi16	jacm	2016	GurSmi	JACM:GurSmi16	DBLP:journals/jacm/GuruswamiS16
journals/jacm/GurevichSV84	JACM:GurStoVis84	jacm	1984	GurStoVis	JACM:GurStoVis84	DBLP:journals/jacm/GurevichSV84
journals/jacm/GuruswamiUV09	JACM:GurUmaVad09	jacm	2009	GurUmaVad	JACM:GurUmaVad09	DBLP:journals/jacm/GuruswamiUV09
journals/jacm/GuruswamiX22	JACM:GurXin22	jacm	2022	GurXin	JACM:GurXin22	DBLP:journals/jacm/GuruswamiX22
journals/jacm/Gurari85	JACM:Gurari85	jacm	1985	Gurari	JACM:Gurari85	DBLP:journals/jacm/Gurari85
journals/jacm/GustavsonLW70	JACM:GusLinWil70	jacm	1970	GusLinWil	JACM:GusLinWil70	DBLP:journals/jacm/GustavsonLW70
journals/jacm/Gusfield83	JACM:Gusfield83	jacm	1983	Gusfield	JACM:Gusfield83	DBLP:journals/jacm/Gusfield83
journals/jacm/GutenmakherV61	JACM:GutVle61	jacm	1961	GutVle	JACM:GutVle61	DBLP:journals/jacm/GutenmakherV61
journals/jacm/GyssensPG89	JACM:GysParGuc89	jacm	1989	GysParGuc	JACM:GysParGuc89	DBLP:journals/jacm/GyssensPG89
journals/jacm/HelmertHHN14	JACM:HHHN14	jacm	2014	HHHN	JACM:HHHN14	DBLP:journals/jacm/HelmertHHN14
journals/jacm/HelmiHPW14	JACM:HHPW14	jacm	2014	HHPW	JACM:HHPW14	DBLP:journals/jacm/HelmiHPW14
journals/jacm/HassidimKMMS22	JACM:HKMMS22	jacm	2022	HKMMS	JACM:HKMMS22	DBLP:journals/jacm/HassidimKMMS22
journals/jacm/HellersteinKMPS02	JACM:HKMPS02	jacm	2002	HKMPS	JACM:HKMPS02	DBLP:journals/jacm/HellersteinKMPS02
journals/jacm/HorwitzKMW66	JACM:HKMW66	jacm	1966	HKMW	JACM:HKMW66	DBLP:journals/jacm/HorwitzKMW66
journals/jacm/HuangKTWZZ20	JACM:HKTWZZ20	jacm	2020	HKTWZZ	JACM:HKTWZZ20	DBLP:journals/jacm/HuangKTWZZ20
journals/jacm/HerlihyLMW92	JACM:HLMW92	jacm	1992	HLMW	JACM:HLMW92	DBLP:journals/jacm/HerlihyLMW92
journals/jacm/HellaLNW01	JACM:HLNW01	jacm	2001	HLNW	JACM:HLNW01	DBLP:journals/jacm/HellaLNW01
journals/jacm/HallgrenMRRS10	JACM:HMRRS10	jacm	2010	HMRRS	JACM:HMRRS10	DBLP:journals/jacm/HallgrenMRRS10
journals/jacm/HalevyMSS01	JACM:HMSS01	jacm	2001	HMSS	JACM:HMSS01	DBLP:journals/jacm/HalevyMSS01
journals/jacm/HrushovskiOPW23	JACM:HOPW23	jacm	2023	HOPW	JACM:HOPW23	DBLP:journals/jacm/HrushovskiOPW23
journals/jacm/HellersteinPRW96	JACM:HPRW96	jacm	1996	HPRW	JACM:HPRW96	DBLP:journals/jacm/HellersteinPRW96
journals/jacm/HastadRST17	JACM:HRST17	jacm	2017	HRST	JACM:HRST17	DBLP:journals/jacm/HastadRST17
journals/jacm/HonSTV14	JACM:HSTV14	jacm	2014	HSTV	JACM:HSTV14	DBLP:journals/jacm/HonSTV14
journals/jacm/Haber70	JACM:Haber70	jacm	1970	Haber	JACM:Haber70	DBLP:journals/jacm/Haber70
journals/jacm/Hadzilacos88	JACM:Hadzilacos88	jacm	1988	Hadzilacos	JACM:Hadzilacos88	DBLP:journals/jacm/Hadzilacos88
journals/jacm/HaeuplerSS11	JACM:HaeSahSri11	jacm	2011	HaeSahSri	JACM:HaeSahSri11	DBLP:journals/jacm/HaeuplerSS11
journals/jacm/HaeuplerS21	JACM:HaeSha21	jacm	2021	HaeSha	JACM:HaeSha21	DBLP:journals/jacm/HaeuplerS21
journals/jacm/Haeupler15	JACM:Haeupler15	jacm	2015	Haeupler	JACM:Haeupler15	DBLP:journals/jacm/Haeupler15
journals/jacm/Haeupler16	JACM:Haeupler16	jacm	2016	Haeupler	JACM:Haeupler16	DBLP:journals/jacm/Haeupler16
journals/jacm/HaghtalabRS24	JACM:HagRouShe24	jacm	2024	HagRouShe	JACM:HagRouShe24	DBLP:journals/jacm/HaghtalabRS24
journals/jacm/Hajek83	JACM:Hajek83	jacm	1983	Hajek	JACM:Hajek83	DBLP:journals/jacm/Hajek83
journals/jacm/HaltonH57	JACM:HalHan57a	jacm	1957	HalHan	JACM:HalHan57	DBLP:journals/jacm/HaltonH57
journals/jacm/HaltonH57a	JACM:HalHan57b	jacm	1957	HalHan	JACM:HalHan57	DBLP:journals/jacm/HaltonH57a
journals/jacm/HalpernM90	JACM:HalMos90	jacm	1990	HalMos	JACM:HalMos90	DBLP:journals/jacm/HalpernM90
journals/jacm/HalpernP07	JACM:HalPuc07	jacm	2007	HalPuc	JACM:HalPuc07	DBLP:journals/jacm/HalpernP07
journals/jacm/HalpernS91	JACM:HalSho91	jacm	1991	HalSho	JACM:HalSho91	DBLP:journals/jacm/HalpernS91
journals/jacm/HalpernT93	JACM:HalTut93	jacm	1993	HalTut	JACM:HalTut93	DBLP:journals/jacm/HalpernT93
journals/jacm/HaldarV07	JACM:HalVid07	jacm	2007	HalVid	JACM:HalVid07	DBLP:journals/jacm/HaldarV07
journals/jacm/HaldarV95	JACM:HalVid95	jacm	1995	HalVid	JACM:HalVid95	DBLP:journals/jacm/HaldarV95
journals/jacm/HaldarV02	JACM:HalVit02	jacm	2002	HalVit	JACM:HalVit02	DBLP:journals/jacm/HaldarV02
journals/jacm/HalpernW08	JACM:HalWei08	jacm	2008	HalWei	JACM:HalWei08	DBLP:journals/jacm/HalpernW08
journals/jacm/HalpernWW90	JACM:HalWilWim90	jacm	1990	HalWilWim	JACM:HalWilWim90	DBLP:journals/jacm/HalpernWW90
journals/jacm/HalpernZ92	JACM:HalZuc92	jacm	1992	HalZuc	JACM:HalZuc92	DBLP:journals/jacm/HalpernZ92
journals/jacm/Hallgren07	JACM:Hallgren07	jacm	2007	Hallgren	JACM:Hallgren07	DBLP:journals/jacm/Hallgren07
journals/jacm/Halpern00	JACM:Halpern00	jacm	2000	Halpern	JACM:Halpern00	DBLP:journals/jacm/Halpern00
journals/jacm/Halpern02	JACM:Halpern02	jacm	2002	Halpern	JACM:Halpern02	DBLP:journals/jacm/Halpern02
journals/jacm/Halpern03	JACM:Halpern03	jacm	2003	Halpern	JACM:Halpern03	DBLP:journals/jacm/Halpern03
journals/jacm/Halpern97	JACM:Halpern97	jacm	1997	Halpern	JACM:Halpern97	DBLP:journals/jacm/Halpern97
journals/jacm/Halpern98	JACM:Halpern98	jacm	1998	Halpern	JACM:Halpern98	DBLP:journals/jacm/Halpern98
journals/jacm/HamerK55	JACM:HamKen55a	jacm	1955	HamKen	JACM:HamKen55	DBLP:journals/jacm/HamerK55
journals/jacm/HamerK55c	JACM:HamKen55b	jacm	1955	HamKen	JACM:HamKen55	DBLP:journals/jacm/HamerK55c
journals/jacm/HamiltonK54	JACM:HamKub54	jacm	1954	HamKub	JACM:HamKub54	DBLP:journals/jacm/HamiltonK54
journals/jacm/HammerP72	JACM:HamPel72	jacm	1972	HamPel	JACM:HamPel72	DBLP:journals/jacm/HammerP72
journals/jacm/HammingP66	JACM:HamPin66	jacm	1966	HamPin	JACM:HamPin66	DBLP:journals/jacm/HammingP66
journals/jacm/Hammersley56	JACM:Hammersley56	jacm	1956	Hammersley	JACM:Hammersley56	DBLP:journals/jacm/Hammersley56
journals/jacm/Hamming59	JACM:Hamming59	jacm	1959	Hamming	JACM:Hamming59	DBLP:journals/jacm/Hamming59
journals/jacm/Hamming69	JACM:Hamming69	jacm	1969	Hamming	JACM:Hamming69	DBLP:journals/jacm/Hamming69
journals/jacm/HansenMZ13	JACM:HanMilZwi13	jacm	2013	HanMilZwi	JACM:HanMilZwi13	DBLP:journals/jacm/HansenMZ13
journals/jacm/HannenhalliP99	JACM:HanPev99	jacm	1999	HanPev	JACM:HanPev99	DBLP:journals/jacm/HannenhalliP99
journals/jacm/HanemanS55	JACM:HanSen55	jacm	1955	HanSen	JACM:HanSen55	DBLP:journals/jacm/HanemanS55
